head_Accel_X,head_Accel_Y,head_Accel_Z,head_Gyro_X,head_Gyro_Y,head_Gyro_Z,head_Quat_q0,head_Quat_q1,head_Quat_q2,head_Quat_q3,torso_Accel_X,torso_Accel_Y,torso_Accel_Z,torso_Gyro_X,torso_Gyro_Y,torso_Gyro_Z,torso_Quat_q0,torso_Quat_q1,torso_Quat_q2,torso_Quat_q3,pelvis_Accel_X,pelvis_Accel_Y,pelvis_Accel_Z,pelvis_Gyro_X,pelvis_Gyro_Y,pelvis_Gyro_Z,pelvis_Quat_q0,pelvis_Quat_q1,pelvis_Quat_q2,pelvis_Quat_q3,femur_r_Accel_X,femur_r_Accel_Y,femur_r_Accel_Z,femur_r_Gyro_X,femur_r_Gyro_Y,femur_r_Gyro_Z,femur_r_Quat_q0,femur_r_Quat_q1,femur_r_Quat_q2,femur_r_Quat_q3,tibia_r_Accel_X,tibia_r_Accel_Y,tibia_r_Accel_Z,tibia_r_Gyro_X,tibia_r_Gyro_Y,tibia_r_Gyro_Z,tibia_r_Quat_q0,tibia_r_Quat_q1,tibia_r_Quat_q2,tibia_r_Quat_q3,talus_r_Accel_X,talus_r_Accel_Y,talus_r_Accel_Z,talus_r_Gyro_X,talus_r_Gyro_Y,talus_r_Gyro_Z,talus_r_Quat_q0,talus_r_Quat_q1,talus_r_Quat_q2,talus_r_Quat_q3,ulna_r_Accel_X,ulna_r_Accel_Y,ulna_r_Accel_Z,ulna_r_Gyro_X,ulna_r_Gyro_Y,ulna_r_Gyro_Z,ulna_r_Quat_q0,ulna_r_Quat_q1,ulna_r_Quat_q2,ulna_r_Quat_q3,femur_l_Accel_X,femur_l_Accel_Y,femur_l_Accel_Z,femur_l_Gyro_X,femur_l_Gyro_Y,femur_l_Gyro_Z,femur_l_Quat_q0,femur_l_Quat_q1,femur_l_Quat_q2,femur_l_Quat_q3,tibia_l_Accel_X,tibia_l_Accel_Y,tibia_l_Accel_Z,tibia_l_Gyro_X,tibia_l_Gyro_Y,tibia_l_Gyro_Z,tibia_l_Quat_q0,tibia_l_Quat_q1,tibia_l_Quat_q2,tibia_l_Quat_q3,talus_l_Accel_X,talus_l_Accel_Y,talus_l_Accel_Z,talus_l_Gyro_X,talus_l_Gyro_Y,talus_l_Gyro_Z,talus_l_Quat_q0,talus_l_Quat_q1,talus_l_Quat_q2,talus_l_Quat_q3,ulna_l_Accel_X,ulna_l_Accel_Y,ulna_l_Accel_Z,ulna_l_Gyro_X,ulna_l_Gyro_Y,ulna_l_Gyro_Z,ulna_l_Quat_q0,ulna_l_Quat_q1,ulna_l_Quat_q2,ulna_l_Quat_q3
8.72974490490031,-0.6900588011647304,4.4217048784666915,-0.015803408143852393,0.03629896781573882,0.020190391344065386,0.3730393810212789,0.3653949509919094,0.5706754188427222,0.6337647168512656,9.758956287483805,0.9037466976114134,0.4267474996888961,0.004729439823331382,0.007778979489645241,-0.0057760586338190464,0.5033387754031506,0.4727647459973413,0.5410292022695685,0.4800322639253329,9.645694756120408,0.7853685316584729,-1.6061971016116194,0.0054769016311078025,-0.016370947422729952,-0.011082038350518538,0.5528654930537436,0.5245358150459927,0.4841164368011726,0.4299223196618355,9.599490375118924,1.8511277984019205,-0.8119175964896059,0.0017508986812688723,0.0024890152003013426,0.005221991707798066,0.5745650810547323,0.463154078049633,0.5140272256945724,0.4371947836643347,9.509193646117335,-0.6231956807478297,-2.3287257181452956,0.004447643176469201,-0.009999305199301789,0.005419154372403969,0.5455791635022851,0.5658038084700462,0.4130134252171462,0.4600318872245039,9.32104673530997,3.052606344850564,-0.18916338866827723,-0.005702498679780296,0.021234773018672878,0.0031667693852417034,0.5875191926195895,0.412380457668801,0.557142402969322,0.4175594559461748,9.64653852062876,-0.8884776712798623,1.5462872170833135,-0.024598717829325656,0.021655815911319768,-0.051660475170089454,0.672734447755726,-0.06653154041469365,0.04630447679984735,0.7354303586072164,-1.6579142929169022,9.560384444778812,-1.4444615311949272,0.0015248246590778831,0.02257066527370874,0.0009990083094645122,0.9774149060516907,0.05759053734450362,0.1787109311198828,-0.09698368179544813,-2.759456745092034,9.292479599233392,-1.5070903005993035,-0.0008945753135247084,0.02146872630527141,-0.003449389697727847,0.9755291159711548,0.05555485837318253,0.1482084941969475,-0.15261338031623,1.3248627799262678,9.611441094587985,-1.449495936589884,0.008833505695623616,0.021061247724495538,0.0030757877571108492,0.9844283953811038,0.08330534538922517,0.1441544485020352,0.05639546767286528,-9.282315803565218,2.9959247077613553,-1.0484044804240016,-0.0015043740127735818,0.011854792256086913,-0.059079322985292566,0.8077991304153086,0.05702007453254924,0.01257288276473946,-0.5865587767816264
8.734534110241501,-0.6889810920821277,4.412405414871343,0.01875792524538008,-0.08555254991691584,-0.017958466618939253,0.3733427209001077,0.365741046746151,0.570525158468083,0.6335216989424298,9.75900464120304,0.9038845497652909,0.4253470466159682,0.005359417020758373,-0.013145968567027815,0.003971901748607001,0.5033393369831417,0.472832304306387,0.5410351570800325,0.4799584176291405,9.645784873805209,0.7853763848044308,-1.6056519042918804,-0.0023378733102182073,0.01543010317318187,0.0078119468197273825,0.5528448801251623,0.5245297742957632,0.4841403880977527,0.4299292255815926,9.599549485799884,1.8511541471250972,-0.8111580650957934,0.0002394413430225519,0.0027162115873853197,-0.004053640749600827,0.5745388196917813,0.4631416206434887,0.5140578834038211,0.4372064459786488,9.508907572612598,-0.6233287216936737,-2.3298580804227678,0.0004801007588893996,0.0005114409795321232,-0.004071143379935378,0.5455865445358592,0.5658496633523448,0.4129954637798705,0.4599828559878167,9.321061831033095,3.052504857508744,-0.1900530464224881,0.009528919642654683,-0.01913455068537369,-0.0017807533967545545,0.5875157543313607,0.4124242102306916,0.5571413893436387,0.4175224323414046,9.646422888579508,-0.886584940370922,1.5480940371590952,0.02936195109436286,-0.00581928486496903,0.02834783513657585,0.6727977048620446,-0.06653303189371064,0.04642675981750519,0.7353646442223365,-1.656506245879419,9.560670196506498,-1.4441848179119896,-0.002779233700000261,-0.016923328520019328,0.007569163309995306,0.9774236070809258,0.05758995020653036,0.1787041058264896,-0.09690888770838352,-2.759622094012156,9.292483675244945,-1.506761647780108,-0.0005484683912660737,-0.01863401635750624,0.002234034547833665,0.9755329518730231,0.05554062620754021,0.1481839617468503,-0.1526178630809262,1.3247313187901462,9.61150783873037,-1.449172972490471,-0.00874071682073364,-0.01756751199464318,-0.0024996597437187272,0.9844331742321544,0.08328664592392786,0.1441336251611302,0.05639289121740355,-9.283314364120328,2.992382461803523,-1.0496778994997336,-0.00022756397748120347,0.0005708108664308983,0.02138518760767544,0.8076861699340678,0.05705021302487447,0.01264975935600111,-0.5867097303431125
8.742056887731373,-0.6875542574851702,4.397705310741377,-0.013466856929824049,0.028232350543036557,0.032968917403692406,0.373782780835452,0.3663287734382632,0.5703007134715933,0.6331245996768137,9.759139906633777,0.903915079790008,0.42216640174500236,0.01931958141695467,0.002425658613098312,-0.007020725592620543,0.5033267928245265,0.4729996547471119,0.5410482850726352,0.4797918501330024,9.645954058914196,0.7855090639759033,-1.6045704265577807,0.010986645813515574,-0.02077269398131939,-0.017247933780189906,0.5528006622334859,0.5245201295977248,0.4841978610995609,0.4299331259482292,9.599666187637895,1.8509849964205438,-0.8101623424915082,0.004967736796969676,0.0039003146898822154,0.008686594011396917,0.574488014184245,0.4631407361633365,0.5141062773287908,0.4372172408264091,9.508365740283205,-0.6237608796383932,-2.3319527403901867,0.00951121697351552,-0.019220195937047727,0.008820064750733606,0.5455915623725567,0.5659431486582415,0.4129621689390444,0.4598917770300187,9.321142306878683,3.052184607845718,-0.191251505119491,-0.005775991172483815,0.03180281415560042,0.00572412827123067,0.5874938614120855,0.4124984999959779,0.5571498220544686,0.4174685929370728,9.646062414044339,-0.8811894030434659,1.5534117449790255,-0.017307253825614453,0.05076654662800359,-0.09340845750713477,0.6729789133094185,-0.06656503482921447,0.04676171997247172,0.7351746866726818,-1.6538030081993016,9.561244016496605,-1.4434845184331189,-0.0007578107410834895,0.035811731866246255,0.006788945651559171,0.977435825058815,0.05757747676553641,0.1787190974753441,-0.09676531536922706,-2.759360625432916,9.292681908319125,-1.5060184151010605,-0.004277036341502243,0.03336607564784899,-0.0017490567810976645,0.9755400720696065,0.05550653419853892,0.1481711627172921,-0.1525971788294239,1.3250626966050267,9.611574933493968,-1.4484251936013537,0.01089241841240082,0.033729521666331655,0.007333225722696482,0.984435675630166,0.08325075036665441,0.1441283912984474,0.05641560007381978,-9.285539685402714,2.983583742073345,-1.0550321935579334,-0.003265965325843504,0.04429898579281903,-0.11740764217516855,0.807404150459035,0.05720071662753119,0.01292712090905729,-0.5870770864067372
8.73420374876387,-0.7001307753104532,4.411303641033616,0.01363631385386583,-0.013263609147509814,0.009502070352712251,0.373006990225309,0.3661088032023511,0.5702466565371579,0.6337577456481231,9.758857709469,0.9068709099326022,0.4223507412226174,0.01860209983057459,-0.010403405498033414,-0.002050872087036678,0.503196404533272,0.473088598648123,0.5413087304954766,0.4795470931861839,9.644213115373729,0.7906102518893732,-1.6125101207419335,0.005075625479304114,-0.002538247780740256,-0.0026134080693835508,0.5530153565529244,0.524656126617837,0.4842211833858558,0.4294645617270553,9.600219224308846,1.8479138251899372,-0.8106202041897878,-0.005553128301717429,-0.00715254353083873,0.0021529146051158013,0.5744197733677016,0.4632423739345956,0.5140302852422858,0.4372885692644767,9.506820821657879,-0.6272880295895217,-2.3372992516020457,-0.0070003596069239836,-0.003025475711143982,0.0031983274708270266,0.545593117261584,0.5661815766812792,0.4127423929993365,0.4597937468525095,9.321897012501251,3.0507014980405245,-0.17764088272427972,-0.01403696621559376,0.013816881288044992,-0.0004584244020283851,0.5871981929189461,0.4121296471308477,0.5573936278358881,0.4179231745625917,9.646275607660453,-0.8485741458880908,1.5701554159923938,0.032941377565310716,0.023505896581736716,-0.04024483407657672,0.6741879897148588,-0.06740726359073898,0.04711815599977864,0.7339664125248693,-1.6517985016804781,9.561281874968348,-1.4455274871885688,-0.0016976034773235388,0.007911999224432876,-0.004670966754070543,0.9773217785554233,0.05763688066987972,0.1793470895952677,-0.09671997002489825,-2.75737571685363,9.292916573150874,-1.5082042421146986,-0.0026763231077353506,0.010554233897765788,0.005469382907611736,0.9754494376051809,0.05553395741019832,0.1488068598884638,-0.1525480012987186,1.3294516784132722,9.610609921837913,-1.4508048866041436,0.0013968913420414196,0.010184162251044366,0.0025577531315473397,0.9843187636120416,0.08344223425495732,0.1447548942899,0.05656841630205193,-9.296369788669796,2.944482595740705,-1.06941044312406,-0.0064720953157660945,0.02990697629333401,-0.056353503182798075,0.8061553585919274,0.05756848608278333,0.01375319116306292,-0.5887361522418081
8.745311609104391,-0.6981344320536096,4.389558773523239,-0.026639181738015147,-0.06279921995770749,0.029469811609962843,0.3736585939217761,0.3669760205999523,0.5699091935303031,0.6331756206793374,9.75917171334181,0.9068862212104786,0.4149949595199813,0.023438001980458496,-0.01798902786819791,-0.005196999973206289,0.503241929941931,0.4734094952234793,0.5412671256518382,0.479229494573496,9.644533149809376,0.7911058830586821,-1.6103518170563924,0.012840524093272706,-0.012406302841770458,-0.02493066342401273,0.5529424609149824,0.5246219856449508,0.4843305012429541,0.4294768592846198,9.600359716782176,1.848065990178802,-0.8086051296167343,0.02508848075979881,0.03337172696782044,0.006311924861821956,0.5743346142605436,0.4632218977432447,0.5141329778180718,0.4373013896996688,9.506250437324898,-0.6274977382485437,-2.3395623365665306,0.03981455155166757,-0.03367739144399595,0.0039718133725486545,0.5455883363671106,0.5662952649343218,0.4127357733814708,0.459665336418066,9.321917154609217,3.0505146587834884,-0.17981569458873034,0.035179168993568224,0.012678539324872068,0.00940255236651647,0.5871703168602338,0.4122504963019889,0.5574144365835558,0.4178153817001637,9.645877736554178,-0.8363415295676813,1.5791405290649814,-0.0471986128759712,0.07634275523455593,-0.12949163265312047,0.6746121371161805,-0.06748262302410621,0.04766187594030725,0.7335345292671482,-1.6479506525265317,9.562110082073117,-1.4444405303237973,-0.004344799095451008,0.04192423351403013,0.039033541933247005,0.9773379031422118,0.05761386537017179,0.1793769042956274,-0.09651524130420816,-2.757101090366875,9.29318625401691,-1.5070469652833585,-0.007083798613335514,0.027445110593774767,-0.01177229891030417,0.9754581775003363,0.05547852385095616,0.1487956873773704,-0.1525231810477915,1.3293379599572424,9.610808391234144,-1.4495955471647273,0.006901985684946765,0.03059713079490593,0.0034010335751542262,0.9843241132675989,0.08337956390350869,0.1447534053567058,0.05657154762646147,-9.30089778728165,2.9270526540233703,-1.0778623753148195,0.0057882490639701925,0.055880492492075884,-0.17263646947919156,0.8055968279641981,0.05781740339886467,0.01418136061428812,-0.5894656797892162
8.74697170018958,-0.7182632086341154,4.382998825746121,-0.0036121218450099546,-0.03261212085471528,0.022332709655710714,0.373574144102053,0.3673896352917828,0.5690638464541439,0.633745653553067,9.759102464013164,0.910259357966346,0.4091987681928212,0.033764368801336424,-0.02527917785611355,-0.0031760441158732357,0.5031971914573778,0.4737132552900838,0.5414675087949528,0.4787496999385656,9.642401742143596,0.8009711695507089,-1.618219500172358,0.013169032824332386,-0.0008031798093486083,-0.012693786167745108,0.5532024687609234,0.5246884462662643,0.4845526250732307,0.4288097672000419,9.601891212576398,1.8441425226631876,-0.7993264733004384,0.00021705199873707482,0.008336348611682703,0.002656639742873863,0.5737866378548684,0.4632942842241539,0.5145501790977569,0.4374533273560752,9.503145577936925,-0.6332269210293814,-2.3506059531895187,0.004456028592098041,-0.008044989657032972,0.003034331876337933,0.545406272732099,0.5670019329294439,0.4126226284685422,0.4591115030082181,9.323244539550661,3.0468650175339302,-0.1726986062525121,-0.004062856235240386,0.018763289232172298,0.0013317686295136657,0.5866188064782107,0.4123926108790421,0.5578281209160225,0.4178977122379898,9.645544370568732,-0.7801456617462229,1.6096416680108596,0.03154886193210255,0.06131280409276463,-0.11463778572261946,0.67671432925374,-0.06945601274786234,0.04790706805826787,0.7313948945035712,-1.6330520479712975,9.564322261159848,-1.4467127723595072,-0.003248171983303327,0.025580588630917382,0.009758621554081295,0.9772167969902209,0.0577689259567965,0.1803483780235184,-0.09583603402821739,-2.758356337260312,9.292526027899406,-1.5088168388613448,-0.005479850928824771,0.02351328268874772,0.003316140103732426,0.9753177070704934,0.05543361383893751,0.14960131941544,-0.1526496968902014,1.3331162732541904,9.60993762644222,-1.4518947250683607,0.003926968632554896,0.022750892702111617,-0.0018137378063169261,0.9841804673869494,0.08357360790507165,0.1455745585322659,0.05667722279603057,-9.320562117980556,2.8547485246268054,-1.1016612229222345,-0.028789322631065782,0.0675013665186563,-0.14958385645635688,0.803281067559556,0.05843388363974573,0.01554555189309745,-0.592522863322164
8.759898654627747,-0.7163370164223459,4.3574217906691235,-0.02536431169876585,-0.11091061980774325,0.027889825491279843,0.3743092580547726,0.36843667814169,0.5686669398443475,0.6330599537662035,9.759697125561193,0.9098928822283124,0.3955997641064365,0.015384762409373328,-0.042890935747839094,-0.002321558153210017,0.503342097772934,0.4742540957709476,0.541315535204062,0.4782334959000287,9.642795801471765,0.8020002792433714,-1.6153597964918789,0.01223463730059354,-0.018190572835493114,-0.03291758572392733,0.5530967546183327,0.5246491664504372,0.4847273953431364,0.4287966702032421,9.602128388145344,1.8445702544026443,-0.7954771150428401,0.04888674866926288,0.059451190912435885,0.006706828120026059,0.5736397372937801,0.4632406083660462,0.5147351289430526,0.4374852427112911,9.503202534662426,-0.6331151108478917,-2.350407167837851,0.0713755734835191,-0.03605536354384224,0.00048487068070921587,0.5453335527972373,0.5670738519509133,0.41272565986168,0.4590164401400427,9.32319505718397,3.047115698720528,-0.17103116021206324,0.06236623168605485,0.029230173489882674,0.012388073041139631,0.5864969157885177,0.4124059138433793,0.5579676892939474,0.4178693428591488,9.644757072775855,-0.7580971142924006,1.6248292270820297,-0.09628981035544017,0.10038400673118153,-0.14266360066740671,0.6774826377289335,-0.06964453019484496,0.04877021843295207,0.7306082266056056,-1.6284776238466776,9.565303663275008,-1.4453813595488398,-0.007806498111510764,0.05155357798679193,0.05959789666318846,0.9772230099849171,0.05773305933316743,0.1804533388321027,-0.09559641792660399,-2.7571103195498505,9.293111866640285,-1.5074930676933047,-0.010783036581283198,0.0289198355190865,-0.019362406786647173,0.9753227266432017,0.05536482939410761,0.1496682006702623,-0.1525770109405664,1.3342818935516032,9.609983961898006,-1.450521676105064,0.007294182421857525,0.03770745943744123,0.019874999526844947,0.9841699991598691,0.08351723765651475,0.1456532808623435,0.05673980562113036,-9.327814064268756,2.825407147090557,-1.1158364798458507,0.07103929772840609,0.05105869494322959,-0.1979171492812476,0.8023368527378146,0.05889898333303584,0.01619505481118196,-0.5937374880372437
8.770750687188695,-0.7398960313747153,4.331579289539165,-0.03144730131441518,-0.06380269851586559,0.02413931386869036,0.3749327065566503,0.3694229758253651,0.5671985925365284,0.6334334117419269,9.76005506162681,0.9124028232854791,0.38070926610175093,0.028640453924141482,-0.053668190584343835,-0.002170199187942401,0.5036428283084643,0.4747024063864574,0.5411539939184654,0.4776545631839508,9.639889101988393,0.8176967376166233,-1.6248108307915938,0.010652814249804745,0.007789692014647756,-0.02860008531331487,0.5535405053131581,0.524590407298183,0.485045978140273,0.4279348228858292,9.604869771041704,1.8394724398205338,-0.7738971825539582,-0.0038493833099593564,0.03818907844825159,0.0020091877056676536,0.5725005071063787,0.4632629308206601,0.5157500731823899,0.4377584817028119,9.499061514126495,-0.6414203472265669,-2.3648489054017503,0.011458774988566683,-0.011837525174700336,0.0033044040490718377,0.5448668758574039,0.5682469663138775,0.4128291663924487,0.4580257113352736,9.325208062758875,3.0413167314236613,-0.16428445677250694,0.001323365976672309,0.023206860277380444,0.002596146772354718,0.5855214534345062,0.4129099143506268,0.5587268267089355,0.4177252246569083,9.642064139872277,-0.6922502931392679,1.6695786696618862,-0.008049787931769789,0.12459430593830403,-0.18491341457235036,0.679976415060972,-0.07325239365505959,0.04847262129647584,0.7279536844946122,-1.599542947381742,9.569910256705766,-1.4471963193297854,-0.005953552643242229,0.03704009584474793,0.040282784898958375,0.9771135116204922,0.05796982031968658,0.181692605902072,-0.09421508531699119,-2.7632248209796493,9.291217553955995,-1.5079691664387918,-0.008229298373731308,0.023719607973409634,-0.006098730893718248,0.9751395196952004,0.0552065727240983,0.1505370121932754,-0.1529501860626338,1.3431685633717974,9.608430472390417,-1.4526064459178778,0.002803069769568033,0.02557896334109309,-0.0027884572364351074,0.9839878107559729,0.08374870862890386,0.1466093500575324,0.0570950134632341,-9.351895095078936,2.73092268522709,-1.1490309954779796,-0.019528141173999678,0.1095210000460621,-0.23122550564273744,0.7993119946278882,0.0605035708360958,0.01707289752252375,-0.5976187491455183
8.783485186818114,-0.7391941738486579,4.3058180082875275,-0.02116657120608196,-0.12744847247800917,0.024181437832164893,0.3757514143912218,0.3703724172132443,0.5666881185309935,0.6328504748093482,9.760814026364327,0.9120217977127363,0.36168589644311455,-0.012453280816070533,-0.04892710624577541,-0.003646255964588321,0.5040091852006483,0.4753118277211164,0.5407948120061411,0.4770685264917743,9.640257932205316,0.8205868059689022,-1.6211631262686594,0.011493053946730947,-0.040520540332549676,-0.03399339066827813,0.5534740853313747,0.5244708954571468,0.4852735671154845,0.4279091980128379,9.605042285254735,1.840948888078536,-0.7682186981382952,0.09515745913043122,0.06044655215754318,0.003741802160855754,0.5723514798472292,0.4631194786600165,0.5159883858270232,0.4378243000268309,9.499617950196074,-0.6402567652448291,-2.3629316043888657,0.11455913784561138,-0.04065560748716081,-0.010267900512323685,0.5447947755522523,0.5682403300828782,0.412996138630814,0.4579691793934503,9.324765944354693,3.0432024751400317,-0.1543197439873519,0.08471738370870145,0.09057312884761509,0.0067987910866277885,0.5852932509603812,0.412609088157266,0.5590518101869929,0.4179074350581764,9.639549590487103,-0.6571205655026603,1.6980550596412447,-0.14063684796612486,0.11076552243984761,-0.13201363485861542,0.6812034290412745,-0.07403682421864523,0.04969839579207425,0.726643314410668,-1.593914528965288,9.571012177517586,-1.4461175944640763,-0.007942474853232538,0.06846218302426732,0.050491074816644214,0.9771002605363478,0.05794535239712587,0.181918307641438,-0.09393160458679121,-2.7620290805868852,9.29175199714776,-1.506867755776348,-0.013609689026901524,0.04666102854775252,-0.02480705701455799,0.9751261634797144,0.05513160574456148,0.1507138658324893,-0.1528882009547698,1.345888829204889,9.608199985480157,-1.4516127884947458,0.016805807500643505,0.061577996231944,0.05185231896400777,0.9839527226218429,0.08373085842265293,0.1468046212806985,0.05722399989077254,-9.361866780781492,2.6856744811018642,-1.1742089784418515,0.20262997048432593,0.022898284991440563,-0.19713065363048193,0.7978505409705772,0.0615824925210579,0.01787345556954098,-0.5994352763008319
8.800854944518424,-0.7601786581447574,4.266520162342051,-0.04928975474681041,-0.09996251236949219,0.007045115148857431,0.3769097396440931,0.3717360838154461,0.5649727076531758,0.6328958617008147,9.76136177491241,0.9134808340967707,0.34273319233475924,0.00803026945272674,-0.09175645315848688,0.00442566209752473,0.5047268183145617,0.4755956027287042,0.5401939953064983,0.4767075717607,9.638073709777313,0.8359941228946263,-1.6262675464685024,0.016186691508465623,0.09867289218496754,-0.023220750397093353,0.5537775127604594,0.5243429604089729,0.4857363342415859,0.4271476791789225,9.606952765851005,1.8372218336145232,-0.7531096535518147,-0.05175608202593228,-0.008026089956349028,-0.012289072957987719,0.5711011318502006,0.4635187547835062,0.5171883207230881,0.4376186719862396,9.495639806303245,-0.6465895731569373,-2.377151474254541,-0.0545179495256357,0.014935120867315976,-0.003977334519499833,0.544176882224336,0.569577898745466,0.4134197493927626,0.4566581313469915,9.325713768954788,3.041783543637984,-0.1212887707847756,-0.09582357363472324,0.0941432210194445,-0.026687225800846297,0.5836556661161019,0.4123699092859816,0.5606967993008322,0.4182298657196102,9.63613338794752,-0.5974241117904845,1.7390072688011091,0.22990795412389378,0.09999978781387292,-0.19011419601546595,0.6834297609402967,-0.07697729696384079,0.04974307432790549,0.7242402116491723,-1.5726845039551938,9.574334273516405,-1.4473730008834043,-0.00315632999634122,-0.032497174511082104,-0.006443623950434677,0.9769888198123975,0.05810356185008698,0.1829790594310732,-0.09292731499204801,-2.7688421047755662,9.28971781619908,-1.5069038839153508,0.0005493471157954465,-0.027617876810614256,0.012165671678815701,0.9749547423790935,0.05496139395430746,0.1514770383458798,-0.1532879719386875,1.3657416399016524,9.60497755897392,-1.454392065654089,-0.012928341828111313,-0.02780507695498838,-0.0019380257512531859,0.9837327663904915,0.08408333175391679,0.1477165431616881,0.05813484778712975,-9.383605478730097,2.5950192329357487,-1.2041550331404676,-0.18485179700865184,0.14860389992770917,-0.22186468146117846,0.7949528057105786,0.06375015336337608,0.01773570482084327,-0.6030517385876047
